"Study","Y","V_1","V_2","V_3","V_4","V_5","V_6"
4,-17.6744146667246,1.98171245277957,4.81214592857397,2.49864697477204,23.7602081203054,12.5133423539808,34.9365107577849
4,-9.0911009496298,2.72464632659887,1.99289219397495,2.04246710378665,25.3919559433189,16.1962793122932,35.4410946515753
4,-21.3022443653387,3.47977596952493,3.78931734614844,7.06289087136116,24.3148049864518,13.6083236518506,35.7164967873312
4,-16.5745456602282,2.51415376417377,3.64959081593622,3.62537182218167,25.1113864215944,13.1393655152378,35.368169806875
4,-12.2145665294975,3.10460788939348,4.22609228636742,3.69066830580014,26.087451670182,14.3152737241867,33.1498436616682
4,-17.8465548570803,3.4890029733246,5.93293765651424,2.31403274618,24.278856194303,10.8121221898906,33.8156844388439
4,-13.3919723998078,2.67033036694441,5.15195473325995,2.6521297679589,25.5026772252064,13.119826957171,33.6944208871696
4,-15.2633602951902,2.00893708646273,4.88382779813303,4.68465233066433,24.9366372836409,13.0710114220609,31.9292379705728
4,-18.1292166959191,3.58447156084594,4.31231418059932,2.69417599855486,24.0445315208468,11.8725521602257,34.5282632273203
4,-19.6087116357457,3.06278719361489,4.87638020406796,5.24328158429663,24.9594357656685,12.3720205572855,34.0492063977479
4,-11.9828115480009,2.74019061328293,4.48578331359982,2.85864463302159,25.1202592490416,13.6760074460184,33.5736620823632
4,-15.6587096027871,1.52598915621638,3.51007960505979,3.7162700328879,24.2739485533504,15.8751559033411,36.7375279905656
4,-17.9376032990011,0.690407448407437,7.24800950591966,2.31314666985226,25.1027875192694,12.6648216594881,37.3073454763196
5,45.5308210882916,-1.71112599727452,12.6159213014931,-8.35231322047259,25.2217726010036,16.8215639775717,14.659070265274
5,41.8075345446478,-0.839851501181772,14.2229776967011,-6.72104041781696,23.9521036375087,13.947268624386,10.7873341831563
5,45.6129176875648,-1.3336089686439,12.472964547533,-7.79765256842576,25.2009290705298,16.1824522243811,13.7061176548713
5,42.44319615568,-1.08355241837859,15.4977977923155,-5.2922339374527,25.8451641960989,12.818690851416,12.6910987454842
5,40.8495536657935,-2.68228029798771,14.5154748086943,-8.23390810216591,24.9155799962312,14.2930294300177,13.4681282900129
5,36.5268646244068,-2.22366759152414,18.3304941785228,-6.8169846243368,24.7564801564636,11.666599855708,14.761106902172
5,39.1066296175814,-0.987833006172212,14.8750460384486,-7.8866115316966,24.5934909214305,13.1865560788408,13.1603186378152
5,36.5980923461451,-2.58699664317291,14.7834500432391,-8.91079985241396,24.1298163105077,13.0269586649757,14.0131163996504
5,40.7967052026054,0.0272622051750657,14.3585785106247,-6.23978163187006,24.4432163196291,13.4064918287118,12.0208307096561
5,43.5109007346197,-1.93437386017586,14.9255534009892,-9.02717484439571,25.9349623347841,14.9426111477983,11.614307185454
5,45.1014710117351,-1.28794367150008,13.030477275552,-6.51193905126412,25.1682546209956,14.8368027403007,12.1154562578263
5,38.7825970998572,-0.48649688396267,15.0263319464775,-4.50797965818418,22.6356525511207,13.0885588170632,14.188193627315
5,41.4856672123046,-1.11301748619181,15.1769980806146,-6.57597286188545,24.0356946735321,14.2408236947579,13.4739979812796
5,36.5127746320581,-1.95595869403752,15.9225523282316,-6.01913913604366,23.5210548514007,12.9433884041308,14.7858032304711
5,36.1797400906974,-2.2271219045511,13.2867352580744,-6.6305837712547,23.7134062876749,14.1777207792778,14.1697894308956
5,40.5998940011126,-0.935504083780226,13.2799146403018,-8.47532344474639,24.7704210735858,13.7016279805404,11.6175596136307
5,38.5231574191016,-1.57198304466045,15.5290083964278,-10.0820501071531,23.7412104954916,14.5730383432418,14.9752753127118
5,38.6972530397398,-2.07276772553234,13.0236638274877,-7.92176163421306,24.6657448148929,13.8091644876931,12.6022036782014
5,39.1047358344676,-3.63052690669924,12.20665165332,-7.11509325064638,23.6112320056523,15.544807961008,16.9979647056066
5,37.8998739303998,-0.560390408637801,14.6915414599262,-5.73641808296559,23.9982840748304,11.8615959764451,11.9970139389645
5,41.023620895569,-1.17390568114229,15.4550137306677,-6.65202501754003,24.5311669735113,13.3187300246163,12.6616502099983
5,40.1604216621893,-1.39653779137102,14.9245956776067,-6.74443276662695,24.2600918877241,13.8562138516799,14.1528488765003
5,36.4593021005145,-1.38039463197034,16.2060147697396,-7.86548041115272,24.2321606452511,11.8268030881176,12.2999974857338
5,43.1174197302539,-1.15412238282824,13.0005632607313,-6.72363824010105,24.6294763520614,15.4122997253857,13.6635463336587
5,43.3914680629169,-0.187760483581609,14.3548029899994,-6.16474952841768,24.5209353461318,13.976622426619,13.7699536491471
5,36.598479560251,-0.233196555798241,16.9282638828953,-6.19120544889692,23.8668937665632,11.3239490062391,11.923112127389
5,44.7912435051589,-0.62164759229149,14.2335398876341,-8.26895504198404,24.8727005545591,14.6421019667903,12.1436405194953
5,41.3976973349719,-1.50185002899843,15.5359943712708,-7.97659702869079,25.7348631913143,13.6791796129351,11.5222001400197
5,37.5328411442397,-0.985191744271495,15.8998310726748,-6.80653139083095,23.6531861457911,11.759117534233,13.0149889355336
5,38.8592710901431,-1.01130535604191,14.26469060509,-6.12197333453818,23.3493070823758,13.4200624255215,14.9242493700738
5,47.552044537225,-1.78219452486749,11.7166818822303,-7.31088258766371,25.2225903370212,15.9582547378895,12.3058413523495
5,35.816297920227,-0.392658544920608,15.4697603082594,-8.71836805799709,24.0403875877776,12.347723720708,12.7306590116912
5,37.1825312298918,-1.54087238534094,14.7562122999775,-9.16238691362129,24.4812881427002,13.0733777428249,12.6129128238964
5,44.0822979038601,-1.03262386393868,14.7110595165083,-8.38537475581607,25.5336922960162,14.6796338396619,11.6787145196046
5,34.482315270885,-0.469053376191958,17.3299931509253,-7.93893509241333,23.9744303227376,10.2923682539,12.1986660823906
5,34.9307756094531,-2.35659010747811,16.7534938445992,-8.95373464568148,24.2658902280436,12.8406037919547,15.0659985092512
5,39.1814404586128,-1.07002922473228,13.8650143625912,-6.07923159936287,24.1874365837051,13.1235706626422,12.5012028958515
5,38.2589409148455,-0.118408266604908,13.7833178374914,-7.49291723149606,23.3747365530876,13.5598291807263,12.7504012023058
5,37.8467698175772,-1.65295394822348,15.4816718088614,-7.7370964787817,24.296658716901,13.2272626499313,12.5913824360978
5,39.4531819250336,-1.29171134896856,14.6542605557494,-6.4015195158588,23.0729707805729,13.4680752286888,13.2808109351979
5,32.3939593983699,0.0691531313962115,14.4205394467712,-7.34422680750261,22.3909134526049,11.0324900749476,14.3777543389439
5,46.6944721989826,-0.637076083191239,14.3680539516433,-5.90516242260601,25.8568259692094,14.952441104811,12.9922203990762
5,44.2665981352775,-0.0677626316557096,13.3197563780637,-7.72673255624966,25.6298724864977,15.256745125537,12.6091770913529
5,38.4166760357402,-1.64416684178484,15.0091964545214,-6.7748592203026,23.6320149872074,13.6786488195358,13.7624912374868
5,40.5655267716896,-1.18440088530171,16.7423498330918,-5.03379672931167,24.9192809343511,12.3788123972178,12.482285492067
5,32.7267721999357,-0.877067558791073,15.7476837245442,-6.77647988254109,23.2351355809714,11.6691155876833,15.0068424120536
5,41.4485015475511,-0.32020026836274,14.3003296552319,-6.99049810724853,24.166741196017,14.7811635912578,14.1673532343826
5,41.6646846875206,-1.42151385502796,14.932232381219,-7.3496335445264,24.4528498013015,14.1032044784894,12.7803904546473
5,41.8284756115397,0.102769363837394,14.1196803026486,-6.00347396362234,25.5387820080896,13.0055308790764,11.6809097155353
5,44.8931336532476,-1.43195219504568,12.6718678142241,-4.42781092997461,24.7164287446235,15.4298987184141,13.1344514110584
5,40.7750263139385,-0.667549376659681,13.6915736548534,-8.39174415627377,25.4641110448586,14.7081943232532,13.8088699797835
5,43.9564298051252,-0.651613875004156,14.3605065192927,-6.0312337686697,25.7887009740403,14.1767449770027,11.2896457275279
5,40.7071952691342,-2.1898484785223,13.936019005427,-6.51485549546058,24.6815614726012,14.2004337228602,13.3327424349227
5,41.1244223353596,-1.69654761449522,14.833325919222,-8.21674769019414,25.5521378521187,15.335841981443,14.6822391215765
5,34.3076560236764,-1.59035391363974,16.3436146403339,-8.0369360873929,23.0236360794866,11.7697682666487,13.9234086545618
5,35.9781694025739,-1.95691064680003,16.2881042289251,-7.67888542702469,24.4082615028893,11.8503994353411,12.4785441624811
5,39.8775315564124,-2.14379542401929,14.8160034585897,-6.5741804653231,23.8200512360094,14.4794892561429,14.4108906437465
5,39.7011265232865,-1.63129976661079,13.8722382452546,-5.10126610505406,24.8153147233171,12.9017854805005,13.5189214840497
5,40.6822882680422,-1.63093791487363,15.426398134814,-6.48564510095739,24.3618290789331,13.3307199571038,12.4890183818863
5,37.1301174192705,-1.08063147816237,14.8706114536307,-6.89240914195273,23.582252186015,11.4796976621342,12.5786879232448
5,40.1560393753433,0.178364188219677,13.934725262825,-4.2570431545898,24.1063964355025,13.3415820450788,13.561107834087
5,36.8713655605495,-2.38240929154761,13.9769132288035,-9.15423052796506,23.3565652267678,13.4527767037613,12.9226989492993
5,44.2418039100348,-1.80271005791343,15.1349348654602,-9.15395537717271,24.9334067941657,15.6439464997849,15.2044923339668
5,32.9945589879899,-1.59846628124908,15.1907575280677,-6.38592023863289,23.3674679705197,11.5069030645603,12.4023183904458
5,33.3436676956336,-1.24122814041098,13.9738561781697,-7.33060534046414,23.2889799237675,11.8201366491016,13.9011942102293
5,40.4886871559377,-1.09196033655299,13.5326656240553,-6.03747650390437,24.1050359620768,13.7817564705452,12.8685507096756
5,39.1767483209149,-2.05316053054774,15.8114553302923,-6.52410781277282,23.6703734251083,13.3244747642691,13.7192685942322
5,45.4724365962069,-0.939460013301321,15.8233365943492,-7.28390560775795,26.1514991543198,13.8201557030644,10.9325024089079
5,46.435558999538,-3.31490985969968,14.4324656534092,-9.57559176446322,25.7752278272416,16.0671773201838,11.7678155943404
5,39.7583117613798,-2.07107237950178,14.4427762699645,-9.67258105912397,22.8419453945049,15.1263469234767,16.1447623022273
5,37.06781978446,-1.33449090906743,13.7104554489497,-7.14924985874134,23.6402421584217,13.8390964978292,14.4187202013199
5,34.6981007428053,-0.39882812816774,15.1356172849174,-8.79830001182454,23.0236445068172,12.9411431910153,14.3600005609078
5,36.7669129106935,-0.591937614236239,13.9961836765503,-4.96719213564166,23.1492353738119,12.6248360191587,14.4843476137157
5,44.7963479240856,-1.67989604488666,13.0274636176337,-8.84843178675324,25.8590337192158,15.8192443505365,12.4064026491606
5,38.9559494444079,-2.24485957724532,12.5790859093029,-7.71701281473641,23.9337509555733,14.9068337065342,14.7175999716017
5,42.2534047313048,-0.438233452395127,15.8396018963589,-4.46485794085501,25.9343303084501,12.6565793818042,11.1042283289005
5,44.5604870711982,-1.32662272628779,14.5508845505517,-6.49728567433392,25.7446358899817,14.2680162616641,12.2288321812836
5,39.7876566834928,-1.12039826201268,15.4961050852981,-6.02279983153357,24.3812444574107,12.9483506087571,12.0189514500661
5,39.3688537642909,-0.974406863437765,13.9222878342527,-6.44055939021265,23.9386626056948,13.7120834385944,14.195676563014
5,43.2880112538537,-0.480702518361005,14.6356986132368,-4.97966720475492,24.7287997186312,14.1019518340203,12.9100667811413
5,43.8801393699815,-2.3793941772579,14.684553586043,-7.29834910310738,25.4978509038112,15.2631292011594,13.5347023433074
5,36.818078521971,-1.21713925501043,15.4274567093446,-6.13325084549254,24.2569867205008,12.073765423272,12.361327327091
5,38.8956510420742,-1.41388128871609,15.019883984722,-8.41690522723897,24.6325253982179,13.6954219738796,14.2200113227722
5,37.7083033508251,-1.35203643578522,14.8582354190262,-5.79318984641715,25.4564394334428,12.1216558166654,13.7432729488359
5,41.3126585179408,-0.901598846967403,13.7797617005326,-7.67815766560459,24.9789681045042,14.3529261260665,13.3876640082071
5,40.9853315456271,-0.585902004411655,13.8823500777096,-5.08138827008399,24.341697499281,13.9089369002876,13.0964124879052
5,38.3819812658378,-0.945691354584728,15.6503545782301,-6.18334794477871,23.3856842892735,12.6109380901503,13.5823561541044
5,43.7365887291223,-1.34902820338204,13.9196219578014,-6.41599016711826,25.012202011064,14.3685398369483,13.6452783296313
5,42.0853290937017,-1.28757720753191,14.2781407790399,-7.34757590236211,23.693781986904,14.4220098565338,13.0029547318548
5,39.8605302489053,-2.99437164382758,16.2893647821367,-6.33761304288937,23.9799031610697,13.1457512000628,14.3681479390496
5,35.6352624303896,-3.74160602191651,14.3573372566931,-7.61409679110307,23.3975565523934,13.8651673604869,15.6891030131109
5,31.8164032130575,-2.87481549333689,14.1117778793672,-6.93426599644367,23.6748187642727,11.4803720882962,14.8625191718188
5,30.0061412282719,-2.38721180842282,17.5862188598656,-7.46479553456148,22.3842779789051,10.9617534599341,15.6104935834631
5,37.4765992353352,-0.986508373140447,13.8427239226469,-7.13001210285851,23.1845892853643,12.730647721962,14.025998986596
5,30.5055226409305,-1.19949822086566,15.8316416702416,-4.4865969872709,22.9130999178207,10.1468809539227,13.4965210574008
5,41.704736089826,-1.98004310317053,14.3095897075444,-7.89336575852703,25.8628508621247,14.8953018520027,12.9960019336229
5,45.1659755225396,-1.6294740658146,13.7253069148791,-5.71921023471393,24.812195313662,14.7580320371365,12.4058028979033
5,42.2771564070962,-1.11105994958837,11.5609250208163,-7.27330768109939,24.1800643099348,15.6093949221121,14.7902834952465
5,44.0546962234969,-1.17779013659274,14.6307045134331,-8.56460431352195,25.6795907013094,14.8143860392824,12.0781305793873
5,37.8934569373041,-0.559518957061328,14.4893091177021,-7.53649103121835,23.893249182383,13.1516564762154,13.59148678598
6,71.8219659794348,15.5348788891619,-8.79637131392341,0.491352381467326,3.60702902082199,19.4551010175345,12.2550452489512
6,56.398462891817,15.9833620724475,-6.93889384296957,0.319794006859739,0.317556902369848,15.8257708679071,12.311735749662
6,62.6714378553166,14.0564898213951,-8.0230394316109,-1.38620791345523,1.35733490972036,17.846352408592,12.7124709703185
6,64.5906298524687,14.9275805348703,-10.3925189281443,2.10865381216439,1.26058664110578,18.7385862018307,14.1088922085284
6,70.3512239985905,15.1718445576194,-8.00931013265502,0.284479024712708,4.43145081664455,19.3534311600951,11.031822323691
6,61.3478426479765,15.7966786439417,-6.67420348865091,-0.192523353014841,1.6350808302676,15.7654707633504,12.5785560049219
6,59.6794443931646,15.0786644116368,-6.13732955082191,-0.183291648563892,2.02974913190619,14.9240156154006,10.4604776694091
6,66.689313381797,14.2680204512976,-5.76473799850702,-2.79063506140043,3.57083979849817,18.6509581708139,11.7071871726884
6,68.5267366649333,14.483770668917,-9.27747772337278,1.21836417847242,3.30041022934438,19.2056541444806,12.6420611591879
6,67.0300838740035,15.3845914814488,-8.07426775594527,2.27361870572191,2.89235642344195,18.0362383515031,12.4118656331861
6,61.3805301081841,14.9441512805174,-7.02951461234631,1.18029940983904,1.35873450400219,18.0291147179869,13.8828883963194
6,60.972772758431,13.9078514709138,-9.78211832171531,-0.679768576874684,0.884600734818786,17.6999335931369,14.3503145235726
6,53.5584111478909,13.9742519364249,-8.27263144422376,-0.187625695501546,-1.01092352393917,15.8064530747039,15.50443981149
6,60.837742381417,13.5865598906493,-9.51635203282188,1.39798363894764,1.05924593323268,18.4241947202712,14.3206760658386
6,56.3036887131311,14.9616813082222,-7.63478900697096,1.72115672315085,1.0442146494583,15.2829843783511,12.1067427271843
6,63.4986120050824,15.2650613343024,-7.88514119679216,-0.920676464300131,3.68934293627693,16.743847809941,10.792736837272
6,66.7019292986409,14.3435458253738,-8.66603716327901,0.131824887162059,1.46587975071488,19.73869226007,12.2553888196632
6,60.2398772739539,13.3387973581881,-9.96130827784107,1.50082984597639,1.61921058024021,17.1683110620565,13.2690772362036
6,59.6741768903121,14.5215775046867,-8.42543881042963,1.8013658668145,1.25264906305151,16.7017346790237,11.8820072732807
6,54.412589471156,15.750863010187,-6.67760947398042,2.65455931241483,0.690979151932308,14.2627153503959,11.6807181034698
6,64.7241276069375,14.7435505737789,-10.144729728577,3.49125596705654,2.17646832146068,19.0412164503595,14.0944743457497
6,64.3985940152064,13.6499393524689,-10.7750437056449,0.446282107579955,1.60993331874157,19.8665982823836,14.1495222841022
6,68.1880347288484,13.4666318192563,-8.79562662225737,-0.777615274732135,3.36694956822248,20.3928864141465,12.1372500030329
6,62.3411681843511,11.8512793845109,-8.86461571126394,-0.352798851445227,1.59527289921343,19.19799758939,15.853473878366
6,61.9023866468296,13.9195670256919,-7.98173075886646,0.609338664110007,1.1829626987804,17.0015839690614,15.568002432105
6,64.3880542486253,14.7086537581647,-8.41859236522286,-1.35428975543976,1.73455414582637,18.4279639029356,12.2619901220318
6,68.9310190495149,13.9900905090256,-9.46469920993447,-0.382663215860113,3.96979719580628,19.481886471885,11.7248865287855
6,62.6461100402117,13.9876555713778,-9.87277774229969,0.743522736284826,1.25149482852912,18.5593484302356,13.2574036328926
6,74.9614695247552,14.21135498714,-10.9964135253619,1.43574374308745,2.85129159990082,22.6392511017771,14.166911148227
6,77.4106162755752,14.6670043926652,-10.7277341829244,-0.532967235179512,3.38721656753157,21.5592755623281,11.7713974005541
6,63.1763714289575,13.6506891996295,-8.63068754747681,0.865948707848235,2.57220699090105,18.11009856419,12.6471745758308
6,60.4303966066146,14.0109745193901,-7.98430820441041,-1.55661448371773,1.54782551568929,17.4644391828004,12.8271492748869
6,65.1477121798833,13.9132724080016,-10.025415880493,1.62969335906531,2.39257017300529,19.073405715543,12.2980184726317
6,72.3760212260277,15.3903785908432,-9.11770796468401,0.553324123451403,4.19090216669152,20.7257189887539,10.8503674296134
6,63.3370434520895,12.6043531420477,-7.09581602633355,-1.12486998590729,2.870974035491,17.7953601238121,13.3962167568146
6,56.2131604813027,14.8884895932386,-6.65280322811665,0.650886618052237,0.44222277866501,16.4328262795118,12.1261209643198
6,57.0618321076417,14.258572807096,-7.56706193678199,2.55607853220354,0.625087385560108,16.2557918382837,14.4440494419943
6,56.2650460110028,14.7562777037643,-7.21128980056662,2.26368455175343,0.944171303485572,16.0053309914885,13.0662380683433
6,72.0914616249814,13.1593135114871,-9.07947449621575,0.0762184374036288,3.61488155880168,21.7825018777511,12.8729894010375
6,60.49055779732,14.8429099812266,-8.28022466913678,3.32133610652349,0.853178781979366,17.786079266297,12.9562439650613
6,66.2519436933609,14.4267366722168,-8.87888695086934,0.581146207979671,2.50900040569272,18.7706225763606,13.2885159402096
6,66.1460876394724,13.7551147642353,-8.37148354557945,0.535655774004247,2.46537495995875,19.8502960044159,14.6064444963161
6,59.8254365600996,14.9474696727338,-8.55220965679764,0.0501327172424722,1.06550543827579,16.8739947656917,13.3459792017336
6,61.1302363639178,14.6207333994998,-7.86491382698042,0.987171253593592,2.01142019263604,17.0865135281253,12.6642970535599
6,64.8586188179844,14.0977107760016,-8.77906220773992,0.0776929724785722,2.21699015935575,18.9371504369518,13.6988399831945
6,60.1155439658704,15.0169108090955,-9.37202827466925,-1.64891679399957,0.582288163277727,16.7834185256202,11.9123507654607
6,61.8861681574367,12.6684048819706,-7.39813643602261,-0.881089883892994,2.34192675674109,18.7652559875215,13.2962130802461
6,63.7676886858951,13.7370785675698,-10.3251855261367,0.173389456189417,0.703953650485269,20.0426171434978,14.1648858431958
6,62.6429562525898,14.0991871804675,-9.05956902606402,0.252929406714263,2.50322395205333,17.7693037632401,13.4791434815968
6,70.4467218421118,13.0041568572849,-8.75722704728546,-2.83230173570726,2.86203470015622,21.8430070182765,14.6019275416398
6,66.5322552674844,13.4146411754794,-10.8921516914288,-0.750967743943319,1.97741636774743,19.8381590776011,12.6485985531679
6,62.6837405964428,15.8799562805167,-7.32271989737783,2.50094903088671,3.28010076316835,16.1588566529181,11.2779898586531
6,65.1836148107626,13.0144672150812,-8.75695743215042,-1.28178801415349,2.00255598130273,19.2711007906298,13.3096009184898
6,69.6743865399211,14.33372325902,-10.4644925062735,0.955672406652778,2.69477227762978,19.4258124238307,12.1875758997047
6,68.4631421123332,14.4577590300515,-8.45234730999567,1.22690935147047,2.5892214654116,19.6584221717664,13.118765925552
6,66.8998794357932,13.5966827797499,-7.99094217943552,0.220284768002206,2.74283881215677,18.6708555467786,12.9456433470198
6,66.4698598132332,13.7932064065273,-12.0985992127469,0.162489154785944,1.39931982709009,20.3742881534969,15.3553886831579
6,59.4035503987109,13.68182961353,-8.14928557776671,-1.83140655839286,0.881813559669959,17.2085001283608,12.784782196243
6,72.7830746353322,13.5052941273053,-12.0735574091127,0.546687964314889,2.627593513762,21.6806429220697,14.3636782872257
6,70.6958498482959,15.6983485968201,-8.31820253267052,0.0697548338897951,4.65910480830395,18.928966829833,10.1537583181198
6,58.249718225871,12.3915199662696,-8.42342521667282,1.4100367764821,1.69562346611787,17.7066774680923,13.474884176851
6,63.3584011040855,13.6330968565393,-7.9086779893204,-1.22012906641476,1.78499654143757,18.1126852888713,14.023153301935
6,63.5873708470322,13.7726296019768,-9.34843217636957,-0.0883505471963228,1.24173430590246,18.6614837227574,14.6205418495518
6,61.7399341878942,15.3716992088259,-7.57135639399287,0.276406481317613,0.912320912138645,17.3377449465526,12.4685042178818
6,60.7874639244166,14.0338548642506,-8.50374038921975,-0.0319714879013159,0.465496415530136,18.0187253909908,16.9836105374716
6,63.6455206170968,15.1840345514847,-8.96780300200921,0.938265763924539,1.48379386033862,17.5341571475251,13.0178356337398
6,61.8159530156516,13.8254415974529,-8.3994852202611,1.4100087917899,1.25670141560595,18.5580044921172,13.3498839092217
6,70.518172519911,14.5690253891866,-8.43125374755569,-0.590667538075728,3.9987973380707,18.7116622221106,10.1749611203372
6,66.6711472843902,13.5233990458639,-8.76727097283391,-1.5281236473331,2.37491539832262,19.632314955439,14.2834247117334
6,57.5709391422631,13.7125561797732,-7.67488138536082,1.20121145500363,1.31084977444041,17.0395309989719,13.5153952033193
6,67.8051117931383,14.1699508701846,-8.0829512690536,-0.573798345197823,3.41393103620252,18.5526583764012,12.4452491041676
6,59.1220570939319,12.9861951034882,-5.9857410903597,-0.154888716933,1.1058509729094,18.29521431306,15.0470349931009
6,55.1439703138784,15.0093031034215,-7.51773763815394,1.16650647281522,1.5212405543524,15.1265772508734,10.0479741372895
6,63.550109524191,12.9195879375731,-7.63424472132662,-0.0781940466057024,2.80350246784921,18.5511383501126,13.4712308133971
6,64.8378587969379,13.5951268020151,-7.83158992982881,0.688606409843387,2.96615483704659,18.7022669983145,12.8317955547928
6,63.4999945140968,14.1520679641227,-6.9849905466462,2.01386263406595,2.39359461117098,18.096607611127,12.2594123304941
6,63.3213205985318,14.5773456311494,-6.18520350627978,-2.03218016435503,3.50417044636914,16.3983517935339,12.0545601406264
6,60.3887565422846,14.7245630203591,-8.68110972932579,0.0271838283339305,0.934410420255096,17.0264547706964,14.8006795268476
6,58.8671665278657,12.901857006967,-7.26899726824972,3.63717342110501,2.41807007750474,17.8386826156294,13.7468673641345
6,64.3657758044501,13.9616994378355,-9.98817508183762,-0.272491932496048,2.26131034170523,19.0886170689329,13.0589664924092
6,67.4784967032985,14.4475141762757,-7.25193876819631,-2.00837611564598,3.34559314801748,18.3870702008869,11.5900042404596
6,59.7373816093938,12.6291304855678,-7.62552373876771,-1.80134524682329,1.81790640209875,17.3097194980748,13.8504164272921
6,67.9961180039705,14.4020474706652,-8.27813994237056,0.891315598665638,2.46175193106281,18.8400268708124,13.5016173917248
6,66.0487925944549,12.2441920030468,-8.59181556175739,1.29203604674923,2.86407436646351,20.1595050912575,13.4358056873762
6,65.8667082730232,15.3435609215899,-9.36637214603824,1.88710279250241,2.80208919882475,18.7271402208787,10.9988900405853
6,65.3421819875164,14.0912500590748,-7.83630075993366,1.79621159476265,2.7900588331811,19.294284721242,13.0764327145587
6,62.0826003683993,12.6718693628622,-6.89246866857924,1.3847637908752,3.7239574774595,17.8974082073196,11.8128109037075
6,68.2876194216609,15.7040471324417,-8.35433744633975,0.924037634264791,2.85366112521183,18.5580927147722,12.0293949330202
6,55.1356200468834,12.1193021325972,-6.92201763308867,-0.756934692525143,0.444185718877855,16.0307179306635,12.8736255733379
6,65.1946270992696,15.0715199797033,-6.49242212798936,0.779641002374257,1.79118820624968,18.3466762939146,12.3224505140047
6,55.2645933788274,15.0010749907073,-5.02829312928544,-0.61096279733476,0.993974343592304,14.2151263881868,13.1705156341228
6,66.7347297063153,13.9223498285238,-9.12247554875592,0.42578959210404,2.9843939655792,19.0972853394535,13.461437323038
6,63.6011485689724,13.3140054693901,-9.31295663093848,-1.13515611183077,1.34307659363109,18.5696407954903,13.8703478446401
6,63.1657160593835,16.1178519361502,-8.76979985044857,2.85496273883331,2.33145786798381,15.9411997255501,11.4682036016221
6,64.0480495586712,13.6540020431951,-9.30733358238437,0.227997323350019,1.69272672862668,19.5865184973088,12.7767121583732
6,62.2918458675588,14.6578533239473,-6.90534260970586,-1.28804622924655,1.89888789566462,16.8830209207071,12.2624360468026
6,66.4304283051309,13.8656724679107,-9.50188726141929,3.10545212461991,2.01207278685307,19.5069006921263,13.3470088244106
6,60.7493868450488,13.4965205204743,-8.29264419225993,-0.696089477887577,1.6113525686892,16.925134834627,12.4621217657834
6,62.2338302464482,14.7479704272669,-6.48044271757741,-1.16145799405417,1.18955835191652,17.2255719316476,12.624176269734
6,67.1784615701588,14.869390944822,-9.4447884955144,2.37266146786982,2.59958546952541,19.385806570207,12.9736282596153
7,-27.4289636739245,18.1071580547486,10.902389826908,6.8896137373159,2.16964270294037,2.54786409123879,4.75655639710454
7,-24.6872723592398,18.4230712021514,13.4948828380873,4.93393266137325,4.44434462268179,0.304228100463532,1.8175807702167
7,-21.8562011842886,15.0201453805773,13.3542284153295,3.13943878824126,3.96495680957361,1.05570573968664,3.21679511097682
7,-26.3721825685519,16.1729475390036,13.2620313072801,4.51009834393048,2.86358356134896,1.25500731222266,4.03591192669634
7,-25.9494652680088,17.0972175566909,13.1021397290459,3.08467806107017,3.20975141558307,1.85508113945526,3.6938289736905
7,-28.2049184683101,16.659897587224,14.801121882237,3.49506284116453,3.80326418910214,-0.135725381140492,3.96393159860901
7,-24.1360047192581,17.2421675382853,14.151926898739,2.6216296600309,3.75201889985723,0.0103995986727505,1.44806360313903
7,-26.3015795974676,17.5902055011355,13.1279243089211,4.94654756621627,4.11795356491684,-0.165629951231452,2.44090079223036
7,-23.4875087583713,15.9503416440625,12.2192148998852,5.19561189653135,3.48790615030544,2.75687004715452,3.91457802840615
7,-22.4047848064891,17.2537698953916,9.71387661217916,6.20979871591843,2.95061127870073,3.09848300385386,5.36053459246322
7,-27.235631189648,16.2518869476336,16.1122109007426,4.98878978330531,4.15756489385386,-0.542110233160854,3.08338114759395
7,-28.6574691337856,16.2748883269969,14.1645067758639,2.49840529614114,2.13532406952332,1.68912582431494,5.41039583108197
7,-17.7214467054413,16.123907546701,11.8071237015855,4.83587188695232,4.16816678047636,2.11485795574407,2.1145450830703
7,-28.7512985059364,17.6860295320091,12.3932288855886,3.11065665722458,2.34258170602844,0.371264296624608,4.15472819891048
7,-25.77902394957,16.2059786227124,11.9887623847378,5.04163795920676,3.32080335358561,1.27846030173359,4.41224799624313
7,-17.1385790707999,16.763715577104,11.0121325365018,5.6834448593633,4.1182637864809,4.74522627628077,3.07111577418021
7,-21.3258128384711,16.3565934552652,11.7780332166646,3.41103473146535,2.87452611908069,2.99991244067133,4.14635705374146
7,-17.6225372139649,15.5103516965169,12.4682819920457,3.75817720383433,4.58422425621204,2.83234421534177,2.45947031704332
7,-27.620011103209,15.8266806085761,13.965666625958,4.97993235417404,3.19835182299209,0.536971073178367,3.78577574746077
7,-21.3831794373311,17.2811488491434,11.7996170617118,5.35361553836277,3.6587392925252,3.46002004562769,3.99384502169693
7,-31.8481028452194,17.066883701904,14.0337214584026,4.30518884060435,2.17857805358435,-1.35030112485649,3.37656936691955
7,-26.2800936677773,17.9179887843243,14.7110197650934,2.36647661137603,3.78011982975966,0.828458509700096,2.91252570561638
7,-28.6075456946247,17.2895417715051,13.3902468475845,7.73109731935244,2.84872221902285,1.63502702639572,4.09015924458474
